depth,phi,theta
2045,5424,7771
1953,5661,7779
1869,5904,7789
2096,5305,7767
1995,5557,7776
1902,5796,7781
1831,6037,7787
2045,5436,7776
1941,5689,7781
1865,5928,7782
1798,6171,7785
1998,5566,7784
1904,5821,7787
1826,6061,7784
1765,6304,7783
1945,5699,7793
1855,5953,7791
1792,6193,7786
1735,6436,7781
1907,5827,7801
1821,6083,7796
1766,6323,7787
1713,6568,7779
1872,5960,7811
1806,6215,7801
1742,6456,7789
1689,6701,7777
1831,6091,7819
1766,6348,7807
1717,6589,7790
1657,6834,7775
1802,6223,7828
1742,6480,7812
1692,6721,7792
1635,6966,7773
1783,6356,7837
1719,6612,7816
1657,6854,7794
1594,7098,7771
1753,6488,7845
1696,6745,7822
1638,6986,7795
1574,7231,7769
1730,6620,7854
1685,6877,7827
1611,7119,7797
1557,7363,7767
1711,6753,7863
1647,7010,7832
1583,7251,7799
1535,7495,7765
1686,6886,7871
1616,7143,7837
1554,7383,7800
1515,7628,7763
1661,7020,7880
1587,7277,7842
1533,7517,7802
1485,7760,7761
1636,7154,7889
1563,7409,7847
1509,7649,7803
1475,7891,7759
1604,7287,7897
1551,7543,7852
1501,7781,7805
1462,8023,7757
1591,7420,7905
1531,7675,7857
1487,7914,7807
1443,8154,7755
1567,7555,7914
1508,7808,7861
1466,8045,7808
1430,8285,7753
1553,7689,7922
1487,7942,7866
1457,8177,7809
1412,8417,7751
1536,7822,7930
1479,8075,7871
1440,8310,7811
1399,8547,7749
1517,7957,7938
1467,8208,7876
1431,8442,7812
1385,8679,7748
1505,8092,7946
1455,8342,7880
1411,8573,7814
1376,8809,7746
1477,8227,7954
1446,8475,7885
1402,8706,7815
1362,8940,7744
1471,8362,7962
1431,8608,7889
1390,8837,7817
1346,9071,7742
1465,8496,7969
1420,8742,7894
1381,8969,7818
1341,9200,7740
1457,8632,7977
1410,8875,7899
1367,9102,7820
1335,9330,7738
1446,8767,7984
1401,9008,7902
1361,9233,7821
1328,9461,7737
1439,8902,7992
1393,9143,7907
1359,9364,7822
1329,9590,7735
1426,9039,8000
1380,9276,7911
1358,9497,7824
1324,9720,7733
1420,9174,8007
1385,9410,7916
1349,9628,7825
1313,9850,7731
1414,9310,8014
1380,9544,7920
1337,9760,7827
1305,9979,7730
1420,9447,8021
1363,9678,7924
1327,9892,7828
1295,10108,7728
1394,9583,8028
1361,9811,7928
1316,10023,7830
1288,10238,7727
1390,9719,8035
1347,9946,7932
1308,10156,7831
1283,10367,7726
1387,9856,8042
1343,10080,7936
1308,10287,7832
1273,10495,7724
1376,9992,8048
1334,10215,7940
1305,10418,7834
1270,10625,7723
1369,10129,8055
1331,10348,7944
1299,10549,7835
1267,10753,7721
1360,10267,8061
1329,10482,7948
1295,10681,7836
1266,10881,7720
1360,10404,8068
1325,10617,7952
1297,10812,7838
1266,11011,7719
1354,10540,8073
1324,10751,7956
1294,10944,7839
1264,11139,7718
1355,10679,8080
1318,10885,7959
1292,11075,7841
1264,11267,7717
1351,10816,8086
1322,11020,7963
1293,11206,7842
1269,11396,7716
1349,10953,8091
1319,11154,7966
1292,11337,7843
1264,11523,7715
1349,11091,8097
1320,11289,7970
1293,11469,7845
1267,11651,7714
1344,11229,8103
1319,11424,7973
1293,11600,7846
1271,11779,7714
1356,11366,8108
1323,11558,7976
1296,11732,7848
1277,11907,7713
1357,11505,8114
1328,11692,7980
1297,11863,7849
1277,12034,7712
1366,11643,8119
1328,11828,7983
1303,11993,7850
1279,12162,7712
1360,11781,8124
1331,11962,7986
1304,12125,7852
1282,12289,7711
1375,11920,8129
1339,12096,7990
1316,12256,7854
1290,12416,7711
1378,12058,8134
1344,12231,7993
1323,12387,7855
1291,12544,7711
1373,12197,8138
1344,12366,7995
1325,12517,7856
1297,12671,7711
1383,12336,8143
1357,12500,7998
1325,12649,7858
1305,12798,7710
1386,12474,8147
1359,12636,8001
1335,12780,7859
1307,12925,7711
1389,12613,8151
1360,12770,8004
1336,12911,7861
1316,13052,7711
1406,12753,8156
1372,12905,8007
1349,13042,7862
1323,13178,7710
1413,12891,8159
1387,13040,8010
1352,13172,7864
1326,13306,7711
1420,13030,8163
1386,13175,8012
1357,13304,7866
1332,13432,7711
1451,13170,8167
1395,13309,8015
1367,13434,7867
1337,13558,7712
1443,13308,8171
1404,13445,8017
1373,13565,7868
1352,13685,7712
1447,13447,8174
1413,13579,8020
1379,13696,7870
1356,13812,7713
1461,13587,8177
1424,13714,8022
1397,13826,7872
1359,13938,7714
1467,13726,8180
1435,13849,8024
1404,13957,7873
1375,14065,7715
1478,13865,8183
1447,13984,8027
1414,14088,7875
1388,14191,7716
1507,14005,8187
1459,14119,8029
1434,14218,7877
1395,14316,7717
1518,14144,8189
1476,14254,8031
1445,14349,7878
1414,14443,7718
1539,14283,8192
1487,14389,8033
1456,14480,7880
1427,14569,7719
1555,14424,8194
1514,14523,8035
1474,14610,7882
1441,14695,7721
1573,14563,8197
1531,14659,8037
1487,14740,7884
1457,14821,7722
1588,14702,8199
1548,14794,8039
1518,14872,7886
1469,14947,7724
1622,14842,8201
1573,14928,8041
1543,15002,7887
1505,15073,7726
1653,14981,8202
1599,15064,8043
1559,15132,7889
1519,15199,7728
1682,15121,8204
1622,15199,8044
1584,15263,7891
1544,15324,7730
1710,15261,8206
1659,15333,8046
1603,15393,7893
1567,15450,7731
1731,15400,8208
1694,15469,8048
1633,15523,7895
1588,15576,7734
1761,15539,8208
1719,15603,8050
1666,15655,7897
1621,15702,7736
1795,15680,8210
1746,15738,8051
1699,15785,7899
1644,15827,7738
1826,15819,8211
1780,15873,8052
1736,15915,7900
1680,15953,7741
1861,15958,8212
1806,16008,8054
1759,16046,7903
1703,16079,7743
1900,16099,8213
1831,16142,8055
1778,16176,7905
1729,16204,7746
1930,16237,8213
1863,16278,8057
1809,16306,7906
1755,16330,7749
1966,16377,8214
1904,16412,8058
1843,16437,7909
1786,16455,7752
2013,16517,8214
1932,16547,8059
1866,16567,7911
1811,16582,7755
2055,16656,8214
1970,16682,8060
1902,16697,7913
1841,16707,7758
2116,16795,8214
2024,16817,8061
1948,16828,7915
1877,16832,7762
2161,16935,8215
2071,16951,8062
1997,16958,7917
1920,16958,7765
2239,17074,8215
2134,17087,8063
2043,17088,7919
1958,17084,7768
2304,17213,8214
2197,17221,8064
2084,17219,7922
2009,17209,7772
2379,17353,8214
2259,17355,8065
2158,17349,7924
2064,17335,7776
2460,17491,8213
2328,17490,8066
2222,17478,7926
2126,17461,7780
2527,17630,8213
2399,17625,8067
2282,17609,7929
2176,17587,7784
2554,17770,8212
2482,17759,8067
2351,17739,7931
2225,17712,7788
2559,17909,8211
2557,17894,8068
2425,17869,7933
2291,17838,7792
2574,18047,8210
2607,18028,8069
2514,18000,7936
2368,17964,7796
2591,18187,8209
2627,18162,8070
2592,18130,7939
2458,18090,7801
2599,18325,8208
2638,18297,8070
2671,18260,7941
2540,18216,7805
2620,18464,8207
2654,18431,8071
2689,18391,7943
2616,18341,7810
2642,18603,8205
2671,18566,8072
2701,18521,7946
2715,18468,7815
2659,18741,8204
2688,18700,8072
2730,18650,7948
2750,18593,7819
2679,18879,8202
2704,18834,8072
2742,18780,7951
2765,18719,7824
2697,19018,8200
2733,18968,8073
2759,18911,7954
2785,18845,7829
2729,19156,8199
2756,19103,8073
2782,19041,7956
2804,18971,7834
2757,19294,8197
2783,19236,8073
2810,19172,7959
2826,19097,7839
2791,19432,8195
2812,19371,8074
2830,19302,7962
2856,19224,7845
2823,19570,8192
2839,19505,8074
2869,19432,7964
2881,19350,7850
2860,19707,8190
2880,19638,8074
2895,19562,7967
2901,19476,7855
2877,19846,8188
2908,19772,8075
2917,19693,7970
2936,19602,7861
2316,19983,8185
2949,19906,8075
2956,19823,7973
2971,19729,7867
2367,20121,8183
2983,20040,8075
2995,19954,7976
2998,19856,7873
2452,20258,8181
2389,20174,8075
3041,20084,7979
3048,19983,7878
3055,20395,8178
2460,20308,8075
3080,20214,7982
3089,20109,7884
3101,20533,8175
2534,20441,8075
2482,20345,7985
3126,20236,7890
3203,20669,8173
3198,20574,8075
2562,20475,7988
3174,20363,7897
3267,20806,8170
3219,20708,8076
3245,20605,7990
2557,20490,7902
3256,20942,8167
3301,20842,8076
3300,20736,7994
2780,20617,7909
3322,21080,8164
3324,20976,8076
3299,20866,7997
3333,20744,7915
3373,21217,8161
3395,21109,8076
3396,20997,8000
3392,20871,7922
3522,21353,8158
3536,21241,8076
3487,21127,8003
3445,20999,7929
3644,21489,8155
3612,21376,8076
3571,21257,8006
3541,21126,7935
3750,21625,8152
3682,21508,8076
3653,21387,8009
3603,21253,7941
3788,21761,8148
3741,21641,8076
3715,21518,8013
3671,21382,7948
3982,21897,8145
3903,21775,8076
3722,21650,8016
3769,21509,7955
4102,22033,8142
4026,21907,8076
3953,21779,8019
3794,21638,7962
4241,22168,8138
4142,22041,8076
4056,21910,8023
3964,21765,7969
4380,22303,8135
4280,22174,8076
4178,22040,8026
4076,21893,7976
4535,22438,8131
4412,22306,8076
4303,22171,8029
4191,22020,7982
4716,22574,8128
4575,22438,8075
4441,22301,8032
4313,22149,7990
4746,22708,8124
4756,22572,8076
4598,22433,8036
4445,22277,7997
2753,22844,8121
4729,22705,8076
4759,22563,8040
4593,22407,8004
2722,22978,8117
2747,22837,8076
4728,22693,8043
4751,22535,8011
2739,23113,8114
2724,22969,8075
2755,22825,8047
4729,22663,8018
2780,23247,8110
2729,23101,8075
2721,22955,8050
2768,22792,8026
2861,23381,8107
2769,23233,8075
2725,23085,8053
2719,22921,8033
4484,23515,8103
2886,23366,8076
2765,23216,8057
2720,23050,8040
4456,23649,8099
4482,23500,8076
4566,23347,8061
2759,23180,8048
4416,23784,8096
4444,23631,8075
4493,23479,8065
4557,23309,8055
4395,23917,8092
4418,23764,8076
4451,23609,8068
4520,23439,8063
3547,24050,8089
3562,23896,8076
4430,23741,8072
4448,23568,8070
3547,24182,8085
3559,24027,8076
4403,23871,8075
4426,23698,8078
3548,24316,8081
3555,24159,8075
3557,24002,8079
4414,23828,8085
3547,24449,8078
3553,24291,8076
3559,24133,8083
3559,23958,8093
3555,24582,8074
3556,24424,8076
3557,24264,8086
3556,24089,8100
3564,24714,8071
3556,24555,8076
3559,24395,8090
3556,24218,8108
3570,24847,8067
3559,24686,8076
3565,24527,8094
3561,24348,8115
4265,24979,8064
3576,24817,8076
3569,24657,8098
3564,24480,8123
3988,25111,8060
3607,24950,8077
3580,24788,8101
3572,24610,8131
3580,25244,8057
4031,25081,8077
3600,24920,8105
3583,24740,8138
3623,25375,8053
3628,25213,8077
4013,25052,8109
3591,24872,8146
3657,25507,8050
3661,25344,8077
3945,25183,8113
3797,25004,8154
3655,25638,8047
3656,25476,8078
3684,25313,8117
4028,25135,8162
3663,25769,8043
3669,25607,8078
3676,25445,8121
3732,25266,8169
3777,25900,8040
3672,25737,8078
3678,25576,8124
3694,25397,8176
3756,26031,8037
3669,25868,8079
3686,25707,8128
3690,25529,8184
3726,26162,8033
3777,26000,8079
3693,25840,8132
3697,25661,8192
3718,26293,8031
3697,26131,8080
3771,25970,8136
3714,25793,8199
3736,26423,8028
3743,26262,8080
3233,26103,8140
3721,25925,8206
3722,26554,8025
3753,26392,8081
3746,26234,8144
3707,26058,8214
3763,26684,8022
3707,26524,8081
3690,26365,8148
3656,26190,8222
3499,26813,8019
3655,26654,8082
3611,26496,8151
3575,26322,8229
3514,26944,8016
3566,26784,8083
3573,26628,8156
3541,26454,8236
3607,27073,8013
3533,26916,8084
3529,26761,8160
3480,26588,8244
3023,27204,8011
3531,27046,8084
3484,26892,8164
3430,26720,8251
2789,27333,8008
3318,27177,8085
3429,27023,8168
3372,26854,8259
2588,27461,8005
2865,27307,8086
3361,27156,8172
3314,26987,8266
2425,27590,8003
2657,27437,8087
2967,27287,8175
3273,27119,8273
2438,27720,8001
2463,27567,8087
2757,27419,8179
3112,27252,8280
2468,27848,7998
2457,27698,8088
2546,27550,8183
2852,27388,8287
2496,27977,7996
2479,27829,8090
2466,27683,8187
2651,27522,8294
2523,28107,7995
2504,27959,8091
2491,27815,8191
2493,27655,8301
2554,28235,7993
2540,28090,8092
2526,27947,8195
2507,27790,8308
2592,28362,7990
2571,28219,8093
2560,28079,8199
2540,27923,8315
0,28490,7989
2598,28349,8094
2588,28210,8203
2572,28057,8322
995,28619,7987
0,28478,8095
2629,28343,8207
2615,28191,8329
968,28746,7986
1004,28609,8097
2668,28476,8211
2651,28328,8336
950,28875,7984
969,28740,8098
0,28608,8215
2682,28462,8342
2792,29002,7983
960,28869,8099
985,28741,8219
0,28596,8349
3234,29130,7982
0,28998,8101
987,28872,8223
996,28732,8355
3185,29256,7980
3105,29128,8102
2841,29004,8227
994,28865,8361
3181,29384,7980
3154,29257,8104
3024,29136,8230
2881,29001,8368
3106,29510,7978
3147,29388,8106
3018,29268,8234
2905,29136,8374
2858,29639,7978
3124,29518,8107
3003,29403,8239
2875,29272,8380
2927,29766,7978
2902,29648,8109
3000,29535,8242
2867,29408,8387
2985,29892,7977
2729,29777,8111
2944,29667,8246
2861,29543,8392
3023,30020,7977
2727,29907,8113
2821,29800,8250
2863,29679,8398
2933,30144,7976
2860,30036,8115
2641,29932,8254
2820,29814,8404
2736,30272,7976
2916,30165,8116
2692,30064,8258
2785,29951,8410
2649,30398,7976
2746,30295,8119
2819,30198,8262
2577,30088,8416
2584,30525,7977
2661,30425,8121
2751,30331,8266
2352,30223,8421
2518,30651,7977
2582,30554,8123
2650,30463,8269
2356,30360,8427
2462,30777,7977
2521,30684,8125
2509,30595,8273
2389,30496,8432
2407,30904,7978
2455,30813,8127
2497,30728,8277
2412,30632,8437
2390,31028,7978
2401,30942,8130
2466,30860,8280
2397,30768,8442
2456,31155,7979
2346,31071,8132
2396,30994,8284
2391,30905,8447
2609,31281,7980
2323,31201,8134
2347,31128,8288
2390,31043,8453
2633,31406,7981
2355,31331,8137
2327,31260,8291
2394,31180,8458
2698,31533,7983
2386,31460,8140
2387,31394,8295
2419,31316,8462
2648,31658,7984
2446,31590,8143
2464,31526,8299
2493,31453,8466
2536,31783,7985
2522,31718,8145
2549,31659,8303
2575,31591,8471
2316,31908,7987
2345,31847,8147
2405,31792,8306
2624,31727,8476
2270,32034,7989
2967,31976,8150
3111,31925,8310
3145,31865,8480
2701,32160,7991
2647,32106,8153
2696,32059,8313
2737,32002,8484
2855,32285,7993
2628,32236,8157
2663,32192,8317
2699,32140,8489
2911,32409,7995
2690,32365,8159
2635,32326,8321
2666,32277,8492
2941,32535,7998
2725,32493,8162
2610,32458,8324
2645,32416,8497
2569,32660,8000
2695,32623,8166
2583,32591,8327
2620,32553,8500
2597,32786,8003
2639,32752,8169
2615,32725,8331
2599,32690,8504
2663,32910,8005
2912,32882,8172
2685,32858,8334
2570,32828,8507
2872,33036,8009
2961,33011,8175
2770,32992,8338
2537,32966,8511
3096,33161,8012
3052,33139,8178
2820,33125,8341
2594,33104,8514
2644,33285,8015
3098,33269,8182
2866,33258,8344
2656,33241,8517
2518,33411,8018
3083,33398,8185
2918,33392,8348
2694,33380,8520
2491,33535,8022
3058,33528,8189
3071,33525,8351
2796,33518,8523
2489,33661,8026
2585,33657,8192
3052,33659,8354
2862,33655,8526
2578,33786,8029
2489,33787,8196
3051,33792,8357
2931,33794,8529
2570,33910,8033
2466,33916,8200
3024,33926,8361
2990,33931,8531
2613,34036,8037
2442,34045,8203
2547,34060,8364
3042,34069,8534
2696,34160,8042
2474,34174,8207
2473,34192,8366
3032,34208,8536
2854,34285,8046
2644,34303,8211
2490,34327,8370
2596,34345,8538
2918,34410,8051
2676,34432,8215
2561,34460,8373
2479,34484,8541
2931,34535,8055
2635,34562,8219
2565,34593,8376
2486,34622,8543
2947,34659,8060
2835,34691,8222
2569,34727,8379
2572,34760,8544
2944,6432,8065
2949,34820,8226
2586,34860,8382
2603,34899,8547
2944,34910,8070
2956,34950,8231
2894,34994,8384
2519,35036,8548
2937,35034,8075
2932,35079,8235
2527,35128,8388
2501,35174,8549
2922,35160,8080
2537,35208,8239
2479,35261,8390
2479,35313,8551
2815,35285,8086
2451,35338,8243
2467,35394,8393
2479,35451,8552
2423,35411,8092
2455,35468,8248
2467,35529,8396
2478,35590,8553
2450,35535,8097
2455,35598,8252
2467,35663,8399
2477,35727,8554
2445,35661,8103
2457,35726,8256
2467,35797,8402
2578,35865,8555
2446,35786,8109
2459,35857,8260
2494,35930,8404
3046,4,8556
2450,35912,8116
2459,35986,8265
3016,65,8407
2910,143,8557
2450,37,8121
2701,117,8270
2937,198,8409
2986,281,8558
2517,163,8128
3007,246,8274
2878,331,8412
2924,418,8558
2983,288,8134
2881,375,8278
2913,466,8414
2926,556,8558
2872,414,8141
2973,504,8283
2946,599,8417
2961,695,8559
2928,539,8148
2931,635,8288
2929,732,8419
2949,832,8559
2893,665,8154
2966,766,8292
2963,867,8422
3113,971,8559
2941,792,8162
2961,895,8297
3015,1002,8425
3122,1108,8559
2947,917,8169
2961,1026,8302
3011,1135,8427
3231,1247,8559
3049,1043,8176
3033,1154,8306
3224,1268,8429
3254,1384,8559
2956,1168,8183
3129,1285,8311
3239,1402,8431
3289,1522,8558
3182,1295,8190
3182,1414,8316
3199,1536,8433
3256,1659,8558
3155,1421,8198
3181,1545,8321
3243,1669,8435
3293,1797,8557
3153,1548,8205
3221,1675,8326
3281,1804,8438
3387,1936,8557
3206,1674,8213
3258,1806,8331
3324,1937,8440
3449,2073,8556
3268,1801,8221
3284,1936,8335
3428,2072,8442
3488,2210,8555
3267,1926,8228
3329,2066,8340
3476,2205,8444
3541,2347,8554
3293,2054,8236
3447,2196,8345
3522,2339,8446
3529,2484,8553
3422,2180,8244
3498,2327,8350
3567,2472,8448
3498,2622,8552
3470,2306,8252
3546,2457,8355
3501,2607,8450
3554,2760,8551
3519,2434,8260
3567,2588,8360
3528,2741,8452
3586,2897,8550
3559,2562,8269
3501,2718,8365
3581,2874,8454
3522,3035,8548
3534,2689,8277
3557,2849,8370
3573,3006,8455
3458,3170,8546
3522,2816,8285
3610,2979,8375
3511,3141,8458
3599,3306,8545
3572,2943,8293
3558,3109,8380
0,3274,8459
3652,3444,8543
3608,3070,8302
3505,3241,8385
3624,3408,8461
3741,3580,8541
3541,3200,8311
0,3372,8390
3697,3543,8463
0,3718,8540
3481,3327,8319
0,3504,8396
0,3677,8465
0,3855,8538
3402,3455,8327
3306,3635,8401
3210,3811,8466
3126,3991,8536
3347,3582,8336
3257,3764,8405
3175,3943,8467
3088,4126,8534
3292,3711,8345
3214,3895,8410
3128,4076,8469
3045,4263,8532
3247,3839,8353
3172,4027,8416
3081,4210,8471
3016,4399,8530
3205,3968,8362
3120,4157,8420
3047,4344,8472
2980,4536,8528
3160,4098,8371
3077,4290,8426
3013,4478,8474
2948,4673,8526
3110,4226,8380
3042,4422,8431
2985,4612,8475
2923,4808,8523
3074,4356,8389
3011,4553,8436
2953,4745,8477
2895,4942,8520
3029,4483,8397
2975,4683,8440
2926,4878,8478
2847,5079,8518
3003,4612,8406
2948,4815,8446
2842,5011,8479
2719,5214,8515
2967,4742,8415
2864,4946,8451
2730,5145,8481
2624,5349,8513
2894,4871,8424
2746,5079,8456
2636,5280,8482
2551,5486,8511
2786,5002,8433
2657,5211,8461
2564,5413,8483
2482,5621,8508
2695,5132,8442
2587,5343,8466
2499,5547,8485
2381,5756,8505
2620,5262,8451
2523,5473,8471
2416,5679,8486
2308,5889,8502
2550,5391,8459
2465,5604,8475
2342,5812,8487
2244,6024,8500
2507,5521,8468
2380,5737,8481
2270,5945,8488
2189,6159,8497
2444,5651,8477
2308,5869,8486
2214,6079,8489
2138,6293,8494
2359,5784,8487
2247,6002,8491
2171,6213,8490
2090,6429,8491
2293,5914,8495
2198,6134,8495
2127,6346,8492
2056,6564,8489
2243,6045,8504
2148,6267,8501
2091,6479,8492
2025,6698,8486
2198,6177,8513
2117,6399,8505
2053,6613,8494
1978,6830,8482
2159,6307,8522
2078,6531,8510
2002,6745,8494
1936,6965,8480
2121,6438,8530
2049,6663,8515
1975,6879,8496
1901,7099,8477
2079,6570,8539
2010,6795,8519
1934,7012,8496
1852,7233,8474
2050,6702,8548
1978,6929,8524
1889,7145,8497
1818,7367,8471
2020,6833,8557
1935,7061,8529
1862,7279,8498
1787,7500,8468
1991,6966,8565
