depth,phi,theta
9250,31687,7996
9901,32269,7869
9676,32110,7906
9146,31968,7950
9485,31820,7999
10381,32397,7861
9861,32241,7901
0,32099,7949
9167,31955,8001
12421,32524,7853
10237,32370,7897
9847,32231,7948
9115,32089,8004
12819,32652,7844
10604,32499,7893
10156,32364,7947
9698,32223,8006
12564,32779,7837
12725,32628,7889
10518,32495,7945
10078,32358,8008
12462,32906,7829
12610,32759,7884
0,32627,7945
10485,32492,8011
13254,33033,7821
12507,32888,7879
12622,32759,7943
12578,32627,8013
13172,33159,7813
13258,33017,7875
12548,32891,7942
12603,32762,8015
13036,33286,7806
13196,33147,7871
13137,33023,7941
4927,32897,8017
8169,33413,7798
8033,33276,7867
8051,33156,7940
4814,33032,8019
7368,33539,7790
8201,33405,7863
8040,33287,7939
8089,33166,8021
8077,33665,7783
7357,33533,7858
7126,33419,7938
8039,33302,8023
8039,33790,7776
8067,33663,7854
7115,33551,7937
7036,33437,8025
8118,33916,7768
8028,33792,7850
7255,33684,7935
7051,33573,8027
8460,34042,7761
7780,33922,7846
7878,33816,7934
5096,33709,8028
8486,34168,7754
0,34051,7842
3998,33949,7933
4869,33844,8030
8061,34294,7747
8068,34179,7838
3996,34081,7932
3966,33980,8032
0,34419,7740
8039,34309,7834
7727,34213,7931
3984,34116,8034
0,34544,7733
0,34438,7830
4783,34345,7930
4791,34252,8035
6968,34669,7727
0,34566,7827
4763,34479,7928
4772,34388,8037
6984,34795,7720
4992,34696,7822
4750,34610,7927
4774,34525,8038
7972,34920,7713
4762,34824,7819
4756,34744,7926
4769,34661,8040
5078,35045,7707
4742,34952,7815
4750,34876,7925
4760,34797,8041
5083,35170,7701
5088,35082,7812
4770,35008,7923
4765,34934,8042
5090,35294,7695
5091,35210,7808
5099,35140,7922
5416,35070,8044
5099,35419,7689
5098,35339,7805
5089,35273,7921
5384,35207,8045
4492,35544,7682
4774,35467,7801
5089,35406,7920
5173,35344,8046
4524,35668,7677
4488,35597,7797
4785,35538,7919
4780,35481,8047
4563,35794,7671
4530,35725,7794
4500,35672,7917
4588,35617,8048
4611,35918,7665
4571,35854,7790
4527,35804,7916
4493,35755,8048
4661,42,7660
4617,35983,7787
4590,35937,7914
4755,35892,8049
4701,166,7655
4662,111,7784
4654,69,7914
4717,29,8050
4862,291,7649
4706,239,7781
4864,203,7912
4268,166,8051
4884,415,7644
4652,368,7778
4375,336,7910
3964,304,8051
3957,539,7639
3997,497,7775
4020,469,7909
3983,441,8051
4018,663,7634
3959,626,7772
3913,601,7907
3995,579,8051
2959,787,7630
2164,754,7769
2164,735,7906
2168,716,8052
2924,910,7625
2176,882,7766
2172,866,7905
2177,853,8052
5292,1034,7621
2179,1011,7763
2188,1000,7903
2181,990,8052
0,1159,7617
2199,1138,7761
2195,1133,7902
2200,1129,8051
0,1283,7612
2219,1269,7757
2218,1267,7900
2214,1267,8051
0,1407,7608
2238,1397,7755
2229,1399,7899
2240,1405,8051
0,1532,7604
2263,1525,7752
2257,1533,7897
2180,1542,8050
4200,1655,7600
2279,1655,7750
2284,1666,7895
2289,1680,8050
4047,1777,7597
2304,1782,7747
2310,1798,7894
2318,1817,8049
0,1902,7593
2339,1910,7745
2347,1931,7893
2363,1954,8049
0,2026,7590
2369,2039,7742
2396,2065,7891
2418,2094,8047
3614,2151,7587
3609,2168,7740
3575,2199,7889
3575,2232,8046
3494,2275,7583
3529,2298,7737
3464,2332,7887
3450,2371,8045
3321,2398,7581
3400,2426,7735
3333,2464,7886
3305,2508,8044
3299,2523,7577
3283,2553,7733
3240,2597,7884
3239,2645,8043
3207,2645,7576
3197,2683,7731
3117,2730,7882
3127,2784,8042
3088,2769,7573
3071,2811,7729
3046,2863,7880
2959,2921,8040
3038,2895,7570
2914,2940,7727
2901,2998,7878
2869,3060,8039
2876,3018,7568
2852,3070,7724
2823,3131,7876
2795,3199,8036
2806,3142,7566
2784,3198,7722
2756,3265,7874
2729,3337,8035
2745,3267,7564
2720,3326,7721
2688,3398,7872
2656,3474,8033
2685,3389,7562
2657,3455,7719
2625,3529,7871
2598,3612,8031
2631,3514,7560
2599,3583,7717
2569,3663,7868
2539,3750,8029
2577,3638,7559
2547,3712,7715
2522,3798,7866
2492,3890,8026
2530,3763,7557
2500,3842,7713
2476,3932,7864
2436,4027,8023
2484,3888,7555
2454,3971,7712
2430,4064,7862
2392,4165,8021
2442,4012,7554
2405,4101,7710
2381,4197,7860
2341,4304,8018
2393,4136,7553
2367,4229,7708
2331,4330,7858
2306,4441,8016
2343,4260,7553
2322,4358,7707
2298,4463,7856
2334,4579,8013
2312,4385,7551
2281,4486,7706
2321,4597,7853
2324,4716,8010
2277,4510,7551
2304,4616,7704
2476,4731,7851
2267,4855,8007
2306,4635,7550
2332,4746,7702
2292,4864,7848
2662,4994,8003
2305,4759,7550
2277,4875,7701
2236,4997,7846
2649,5131,8000
2289,4885,7549
2224,5003,7700
2239,5131,7843
2165,5268,7996
2415,5009,7549
2290,5132,7699
2160,5264,7841
2132,5406,7993
2632,5134,7549
2174,5261,7697
2139,5397,7839
2105,5543,7989
2682,5259,7549
2134,5391,7696
2112,5530,7836
2082,5683,7985
2987,5386,7549
2103,5521,7695
2097,5665,7833
2064,5820,7981
3128,5511,7549
2080,5650,7694
2078,5798,7831
2043,5958,7976
3244,5636,7550
2027,5781,7692
2057,5931,7828
1999,6095,7973
2088,5763,7550
2042,5910,7691
2034,6064,7826
2020,6232,7968
2052,5887,7551
2031,6039,7690
2033,6197,7823
1998,6369,7964
2033,6012,7552
32282,6168,7690
1951,6331,7820
1993,6506,7960
1957,6139,7552
2003,6300,7688
1961,6465,7817
31146,6645,7954
1982,6265,7553
1942,6429,7687
31166,6598,7815
30925,6782,7950
30262,6392,7554
31279,6559,7686
31006,6732,7811
0,6918,7945
1948,6518,7555
31086,6689,7685
0,6865,7809
0,7056,7940
1938,6643,7557
29646,6817,7685
0,6998,7806
1945,7191,7935
29663,6770,7558
29543,6947,7684
1957,7130,7803
1941,7329,7930
29558,6897,7559
1964,7078,7683
1937,7263,7800
1944,7465,7925
30790,7025,7561
1937,7210,7682
1944,7398,7797
1933,7604,7919
1951,7152,7562
1936,7339,7681
1929,7532,7793
1922,7740,7913
1949,7279,7563
1942,7469,7681
1923,7665,7791
1920,7876,7908
1935,7406,7565
1927,7600,7680
1931,7797,7788
1922,8012,7903
1937,7532,7568
1938,7729,7679
1924,7931,7784
1930,8147,7897
1944,7660,7569
1932,7859,7679
1927,8063,7781
1934,8283,7891
1938,7787,7571
1923,7990,7678
1935,8198,7778
1935,8422,7884
1944,7917,7573
1925,8123,7677
1939,8331,7774
1938,8558,7878
1938,8046,7575
1940,8253,7676
1933,8465,7771
1948,8693,7872
1945,8173,7577
1936,8383,7676
1934,8597,7767
31093,8830,7866
1933,8301,7580
1945,8513,7676
1948,8729,7765
31143,8964,7860
1938,8429,7582
1940,8644,7675
30946,8863,7761
30976,9098,7854
1943,8557,7584
1949,8774,7674
31202,8995,7758
31436,9235,7847
1958,8688,7587
1966,8907,7673
26148,9130,7754
0,9371,7840
1941,8816,7589
30000,9038,7673
30154,9263,7750
0,9506,7833
1945,8945,7592
0,9169,7672
26890,9396,7747
1912,9641,7827
0,9075,7594
0,9300,7672
27040,9529,7743
1980,9775,7820
0,9203,7597
23933,9431,7671
24189,9661,7740
1997,9909,7814
23880,9333,7600
24066,9562,7671
1949,9794,7736
1980,10045,7806
23978,9462,7602
21190,9694,7670
21436,9926,7733
2004,10180,7799
21063,9594,7604
21323,9826,7670
2033,10061,7728
16470,10314,7792
21223,9724,7607
1957,9958,7669
16328,10193,7725
2088,10449,7785
1986,9853,7611
16224,10089,7668
18737,10326,7721
2085,10582,7778
16134,9985,7613
18655,10220,7668
2090,10457,7717
15725,10716,7771
18550,10115,7616
2045,10351,7668
15587,10591,7713
15324,10849,7763
2043,10245,7619
2094,10484,7667
15751,10723,7710
9508,10983,7756
15351,10376,7622
15618,10615,7666
2143,10855,7706
9299,11116,7749
2094,10507,7625
15778,10749,7665
9498,10991,7701
8940,11251,7741
15669,10640,7627
15358,10881,7665
9355,11123,7697
8645,11385,7733
15803,10771,7630
0,11013,7664
9024,11255,7693
8311,11518,7725
9867,10904,7633
9530,11145,7664
8705,11388,7689
8043,11650,7718
9504,11035,7636
13226,11277,7663
8419,11520,7685
7835,11784,7710
9657,11166,7639
13078,11410,7663
8153,11652,7681
7628,11916,7702
13242,11299,7642
12641,11542,7662
7850,11785,7677
7328,12048,7695
13017,11431,7645
12273,11675,7661
10523,11917,7673
7179,12180,7687
12580,11563,7647
10519,11807,7661
10720,12049,7669
10676,12312,7679
12195,11697,7650
10515,11939,7660
10894,12181,7665
2635,12444,7672
10458,11829,7653
10719,12071,7660
10674,12314,7661
2614,12575,7664
10544,11962,7656
10907,12205,7659
2622,12445,7657
2661,12707,7656
10761,12094,7659
10643,12337,7658
2618,12578,7652
2726,12838,7648
0,12228,7662
2619,12469,7657
2667,12710,7648
2788,12970,7640
10630,12361,7665
2622,12603,7657
2734,12841,7644
2863,13101,7632
2630,12495,7668
2672,12735,7656
2793,12974,7640
2932,13232,7625
2633,12629,7670
2735,12868,7655
2873,13106,7636
3013,13363,7616
2682,12763,7673
2809,13002,7654
2937,13237,7632
3108,13494,7609
2755,12898,7675
2880,13134,7653
3021,13370,7627
3209,13624,7601
2814,13031,7678
2953,13267,7653
3119,13501,7623
3307,13755,7593
2893,13165,7681
3038,13401,7651
3217,13633,7619
3404,13885,7585
2980,13301,7683
3132,13534,7651
3325,13765,7614
3522,14014,7578
3066,13435,7686
3236,13668,7649
3433,13896,7610
3649,14145,7569
3166,13570,7688
3341,13801,7648
3553,14029,7605
3727,14274,7562
3276,13706,7690
3458,13934,7648
3675,14160,7601
3690,14404,7554
3386,13840,7693
3577,14068,7646
3702,14291,7597
3660,14534,7546
3494,13975,7695
3694,14201,7645
3670,14423,7592
3627,14663,7538
3642,14112,7697
3665,14334,7644
3628,14555,7588
3598,14793,7530
3674,14247,7699
3627,14469,7643
3602,14686,7584
3563,14921,7522
3625,14384,7701
3598,14602,7642
3581,14818,7579
3551,15050,7515
3585,14519,7703
3571,14735,7641
3538,14949,7575
3527,15179,7507
3550,14655,7705
3535,14870,7639
3522,15080,7571
3502,15307,7499
3523,14792,7707
3497,15004,7638
3496,15212,7566
3488,15436,7492
3489,14928,7709
3474,15138,7636
3471,15343,7562
3488,15565,7484
3459,15064,7710
3453,15272,7635
3461,15474,7557
3465,15693,7476
3442,15202,7712
3433,15405,7633
3446,15605,7553
3452,15821,7469
3409,15338,7713
3415,15540,7632
3437,15736,7549
3448,15949,7461
3403,15474,7715
3396,15674,7630
3434,15868,7544
3442,16076,7454
3376,15612,7716
3401,15807,7629
3414,15998,7540
3427,16205,7446
3363,15749,7717
3388,15942,7627
3404,16129,7536
3424,16332,7439
3355,15887,7718
3367,16076,7625
3400,16261,7531
3421,16459,7432
3343,16024,7720
3363,16211,7623
3399,16391,7527
3423,16587,7425
3331,16161,7721
3356,16345,7622
3392,16522,7522
3423,16714,7418
3319,16300,7721
3348,16479,7620
3394,16653,7518
3428,16840,7411
3319,16437,7722
3351,16614,7618
3396,16784,7514
3433,16968,7404
3316,16575,7722
3348,16748,7616
3401,16915,7509
3455,17094,7397
3317,16714,7723
3353,16882,7614
3404,17046,7505
3457,17222,7389
3320,16851,7723
3359,17017,7612
3420,17176,7501
3471,17348,7383
3320,16990,7723
3363,17151,7610
3420,17307,7496
3487,17474,7376
3320,17128,7724
3369,17285,7608
3436,17437,7492
3500,17601,7369
3333,17266,7724
3379,17421,7605
3457,17568,7488
3519,17727,7363
3351,17405,7724
3402,17555,7603
3467,17699,7483
3538,17853,7356
3349,17544,7724
3411,17690,7601
3488,17829,7479
3554,17980,7349
3372,17682,7724
3428,17824,7599
3510,17960,7474
3582,18105,7343
3390,17822,7723
3449,17959,7596
3525,18090,7470
3607,18232,7337
3408,17960,7722
3474,18094,7593
3558,18220,7466
3648,18357,7331
3427,18098,7722
3497,18228,7591
3585,18351,7461
3663,18482,7325
3457,18238,7721
3515,18362,7589
3602,18481,7458
3700,18609,7318
3479,18377,7720
3550,18498,7586
3637,18611,7453
3737,18734,7313
3501,18517,7719
3581,18632,7583
3678,18742,7449
3770,18859,7307
3543,18655,7718
3615,18768,7580
3713,18872,7445
3817,18985,7301
3580,18794,7717
3653,18902,7578
3217,19003,7440
3853,19110,7296
3189,18934,7715
3707,19036,7575
3804,19132,7437
3901,19236,7290
3657,19073,7714
3744,19172,7572
3840,19262,7433
3961,19361,7285
3707,19213,7712
3788,19306,7569
3907,19393,7428
4027,19486,7279
3763,19352,7711
3850,19440,7567
3962,19523,7424
4081,19611,7274
3812,19491,7709
3908,19576,7563
4014,19652,7421
4139,19736,7269
3874,19631,7706
3964,19710,7560
4084,19783,7416
4210,19861,7264
3922,19771,7704
4030,19844,7557
4157,19913,7412
4268,19986,7259
4002,19911,7702
4114,19980,7553
4216,20043,7408
4345,20111,7254
4070,20050,7700
4176,20114,7550
4297,20173,7404
4421,20236,7249
4145,20189,7697
4262,20250,7547
4386,20303,7400
4493,20361,7245
4231,20328,7695
4343,20384,7544
4468,20432,7397
2076,20485,7241
4320,20469,7692
4429,20518,7540
4542,20563,7392
2070,20609,7236
4408,20608,7689
4536,20654,7536
4307,20692,7389
2087,20735,7232
4521,20747,7686
4645,20788,7533
2140,20823,7384
2090,20859,7228
4633,20888,7683
4727,20923,7530
2156,20952,7381
2085,20985,7223
4752,21027,7679
2228,21057,7526
2156,21082,7377
2091,21109,7219
4893,21167,7676
2231,21192,7522
2161,21212,7373
2097,21233,7216
5030,21306,7673
2229,21326,7519
2164,21341,7370
2058,21358,7212
2331,21445,7669
2236,21461,7515
2175,21471,7366
5344,21483,7208
2341,21586,7665
2242,21595,7511
2192,21601,7362
5416,21607,7205
2342,21725,7661
2259,21730,7507
2234,21730,7359
5448,21732,7202
2343,21865,7656
2284,21865,7503
5477,21861,7355
5468,21856,7199
2368,22004,7653
5288,21999,7499
5343,21990,7351
5454,21980,7195
2393,22143,7648
5144,22134,7495
5251,22119,7348
5335,22106,7192
5089,22282,7644
5065,22268,7491
5149,22249,7344
5244,22230,7189
5174,22422,7639
4996,22402,7487
5045,22379,7341
5149,22355,7186
5178,22561,7634
4981,22537,7483
4959,22509,7337
5053,22480,7184
6238,22701,7630
5032,22671,7479
4883,22638,7334
4972,22605,7181
6151,22840,7625
5073,22805,7474
4878,22767,7330
4898,22729,7179
6055,22980,7619
5072,22939,7470
4896,22896,7328
4819,22854,7176
5972,23117,7615
6049,23073,7466
4940,23027,7324
4786,22978,7175
5890,23257,7609
5979,23207,7462
4965,23156,7321
4793,23103,7172
5821,23395,7604
5895,23342,7457
6001,23285,7317
4822,23228,7170
4658,23535,7598
4455,23475,7452
5940,23415,7314
4856,23354,7168
4708,23673,7592
4614,23610,7448
4542,23545,7311
4613,23478,7166
4693,23811,7587
4682,23743,7443
4485,23675,7308
4605,23603,7165
5412,23951,7580
4567,23877,7439
5177,23804,7305
4969,23727,7164
5343,24089,7574
5423,24011,7434
5210,23933,7301
5112,23853,7162
4261,24227,7569
5400,24145,7429
5504,24063,7298
5598,23978,7160
4222,24366,7562
5514,24278,7425
5468,24192,7296
5566,24104,7159
4198,24504,7556
5473,24412,7420
5569,24323,7292
5636,24228,7158
4163,24642,7549
5429,24546,7415
5533,24452,7289
5608,24354,7157
4143,24780,7543
4215,24680,7411
5496,24581,7286
5595,24479,7156
4153,24917,7537
4179,24813,7406
5467,24710,7284
5555,24605,7155
4161,25056,7529
4158,24946,7401
5433,24840,7280
5533,24730,7155
4191,25193,7523
4146,25079,7396
5404,24969,7278
5484,24856,7154
0,25330,7516
4137,25213,7391
4200,25100,7275
5466,24981,7154
5223,25468,7509
4137,25346,7387
4187,25229,7272
5445,25108,7153
5202,25605,7502
4177,25480,7381
4170,25358,7270
5418,25233,7153
5192,25741,7495
4185,25612,7376
4142,25487,7267
5392,25359,7153
5206,25879,7487
4227,25745,7371
4158,25617,7264
4208,25484,7153
5207,26015,7480
5250,25878,7366
4173,25746,7262
4199,25611,7152
5211,26152,7473
5253,26011,7361
4186,25876,7259
4188,25737,7152
5218,26289,7465
5245,26144,7356
4233,26006,7256
4191,25864,7152
5225,26425,7457
5257,26277,7351
4251,26135,7254
4186,25990,7153
5258,26562,7449
5268,26409,7346
5305,26265,7251
4218,26116,7153
5266,26697,7441
5270,26542,7341
5311,26395,7249
4228,26242,7154
5275,26833,7434
5295,26675,7335
5332,26524,7247
4272,26370,7154
5293,26968,7426
5318,26807,7330
5345,26653,7244
4319,26496,7155
5335,27104,7418
5337,26939,7326
5362,26784,7241
5395,26624,7155
5365,27239,7410
5357,27072,7320
5385,26913,7240
5400,26751,7156
5404,27375,7401
5402,27204,7315
5396,27043,7237
5418,26877,7157
5436,27510,7393
5430,27336,7310
5450,27173,7235
4640,27004,7158
5492,27644,7386
5466,27467,7304
5461,27302,7232
5468,27132,7158
5549,27779,7377
5507,27600,7299
5499,27431,7231
5488,27259,7159
5570,27914,7369
5549,27732,7294
5534,27562,7228
5516,27387,7161
5635,28048,7360
5599,27864,7288
5568,27692,7226
5557,27515,7162
5696,28183,7352
5648,27996,7283
5620,27822,7224
5588,27644,7162
5746,28316,7344
5697,28128,7278
5652,27951,7221
5638,27770,7164
5835,28449,7335
5751,28258,7273
5710,28081,7220
5675,27899,7165
5906,28583,7327
5819,28390,7268
5759,28210,7218
5728,28027,7167
5961,28717,7318
5889,28521,7262
5836,28341,7215
5772,28155,7168
6066,28849,7310
5974,28653,7257
5900,28470,7214
5819,28284,7169
6112,28982,7301
6035,28784,7252
5956,28601,7211
5853,28413,7171
6205,29116,7292
6117,28915,7247
6036,28731,7209
5926,28542,7172
6308,29248,7284
6208,29047,7241
6105,28860,7208
5999,28671,7174
6411,29380,7275
6297,29178,7236
6185,28991,7206
6061,28799,7176
6520,29513,7266
6411,29308,7231
6273,29121,7204
6161,28928,7178
6662,29644,7258
6481,29440,7226
6391,29250,7202
6236,29058,7179
6770,29776,7249
6597,29570,7220
6480,29380,7200
6322,29187,7181
6918,29908,7240
6726,29700,7215
6538,29511,7198
6409,29317,7183
6934,30039,7231
6856,29832,7210
6682,29641,7197
6524,29447,7184
6997,30170,7223
7028,29962,7204
6783,29771,7194
6593,29577,7186
7100,30302,7214
7125,30092,7199
6943,29901,7193
6747,29706,7188
7395,30432,7205
7299,30223,7194
7073,30031,7191
6895,29837,7190
7544,30562,7197
7425,30353,7189
7227,30162,7189
7011,29967,7191
7804,30694,7188
7415,30483,7184
7382,30292,7188
7151,30098,7193
8225,30823,7179
7601,30614,7179
7389,30422,7186
7218,30229,7195
8468,30953,7170
8073,30744,7173
7505,30552,7184
7414,30359,7197
8742,31083,7162
8310,30873,7168
7734,30683,7182
7413,30490,7199
9042,31213,7153
8581,31003,7163
8192,30813,7181
7593,30620,7201
9306,31342,7145
8852,31133,7158
8438,30943,7179
8048,30752,7203
9670,31471,7136
9143,31264,7153
8694,31075,7178
8295,30884,7204
10056,31600,7127
9445,31393,7148
8957,31205,7176
8536,31015,7207
10440,31730,7119
9823,31522,7143
9256,31336,7174
8806,31147,7209
10890,31857,7111
10169,31651,7138
9588,31465,7173
9082,31278,7211
11064,31985,7103
10600,31781,7134
9939,31597,7171
9392,31410,7212
11323,32114,7094
11061,31909,7129
10349,31727,7169
9732,31542,7214
11743,32242,7086
11059,32040,7124
10814,31857,7168
10149,31674,7216
13228,32370,7077
11505,32170,7119
11040,31989,7166
10537,31807,7218
13482,32498,7069
12704,32298,7114
11310,32120,7164
10972,31939,7220
13473,32626,7061
13347,32427,7109
11815,32251,7163
11223,32072,7221
13332,32752,7053
13512,32556,7105
12982,32381,7161
11920,32204,7223
13271,32879,7045
13386,32684,7100
13417,32512,7160
12584,32338,7225
13133,33006,7037
13288,32814,7095
13424,32642,7159
13347,32470,7226
13081,33134,7029
